Names,Heights(cm),Image_Url
Nohana Shiga,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-1178846809.jpg
Sumire Hosaki,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-1398112479.jpg
Rinko Tamaki,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/6186-1103025422.jpg
Shiho Sannomiya,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-118521329.jpg
Nene Onoda,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-357558119.jpg
Miyuki Reindeer,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-1638233932.jpg
Himiko Kudou ,152,https://ami.animecharactersdatabase.com/uploads/thumbs/1268909102.jpg
Nayuta Hashima,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-1504197410.jpg
Yoriko Mitake,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-1161058361.jpg
Ayaka Mitamura,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-194555694.jpg
Tori Himemiya,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41018-1130472032.jpg
Hal Kris,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-1955545474.jpg
Miru Yaezakura,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-1141539803.jpg
Mihiro Ajishima,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-946294670.jpg
Naoto Shirogane,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-413183750.jpg
Dorothy,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-263482825.jpg
Rin Suzukura,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-2039480695.jpg
Fuuka Yamagishi,152,https://ami.animecharactersdatabase.com/uploads/thumbs/2005-386298369.jpg
Riina Tada,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/6186-985637397.jpg
Miku Maekawa,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/6186-1027521812.jpg
Cleopatra VII,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-500116341.jpg
Hazakura Tomoko,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-577787196.jpg
Princess Cream,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-993186843.jpg
Nanami Yonetoku,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-847641899.jpg
Ririna Sanada,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1585572480.jpg
Hanamaru Kunikida,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1499451559.jpg
Toru Hagakure,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/32812-1617827621.jpg
Rinne Tendou,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-825249528.jpg
Hatsuri Momoi,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-814254177.jpg
Hatsune Fukigami,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1687751898.jpg
Rumi Yoshikawa,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-515093857.jpg
Nono Natsume,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1223107494.jpg
Yami Ringosama,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1754151137.jpg
Alisa Crowley,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-125329103.jpg
Mikoto Takanashi,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-2090070926.jpg
Chikako Utsunomiya,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-867152959.jpg
Akeno Misaki,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1936780548.jpg
Suzu Aida,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-202746715.jpg
Miyabi Ibuki,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1210902566.jpg
Kanna Saitou,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1096077767.jpg
Stacy Bagima,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1433368458.jpg
Karen Katou,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-2037411630.jpg
Yuki Kurihara,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-653859150.jpg
Charlott Camile Herlingum,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-154698647.jpg
Plachta,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-2127237780.jpg
Nonoka Sakuranomiya,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5524-400003310.jpg
Umi Kohinata,152,https://ami.animecharactersdatabase.com/./images/2365/Umi_Hinata_thumb.jpg
Maho Kaizuka,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-797377762.jpg
Anna Mochizuki,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1197987740.jpg
Aoi Izumi,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-520185925.jpg
Airi,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1028110281.jpg
Alice Yanagisawa,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-1695184654.jpg
Isabella Trockenbeerenauslese,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-883913198.jpg
Sumire Nekokura,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1482888835.jpg
Chocolat Collation,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-862078531.jpg
Miku Kojima,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1768400983.jpg
Hitsuji Tominaga,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1699839531.jpg
Tsukino,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-440907087.jpg
Un,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1591310782.jpg
Tetra,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-59868781.jpg
Ouka,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/6186-1024339562.jpg
Myuria Rosa Gallus,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1260162981.jpg
Honoka Ichinose,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5524-1484217854.jpg
Mana Yomikawa,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1650143409.jpg
Honoka Hanabishi,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-691405636.jpg
Konomi Sakakino,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-691756697.jpg
Natsuki Mizusawa,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-2078850682.jpg
Hina Natsume,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/6186-943494513.jpg
Amane Hoshizaki,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1662948696.jpg
Rino Midou,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1138240914.jpg
Yukari Kamioka,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-1074217804.jpg
Maomi Amagai,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-236669933.jpg
Reiri Fuyumi / Milady,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-281454448.jpg
Towa Himeno,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-681882126.jpg
Origami Tobiichi,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1827252352.jpg
Miu Suzuki,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1891987614.jpg
Himari Ichijou,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-356818536.jpg
Emi Urabe,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5524-359108338.jpg
Mei Sunohara,152,https://ami.animecharactersdatabase.com/./images/Clannad/sunohara_mei_thumb.jpg
Rika Ichinose,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1070476532.jpg
Sora Kasugano,152,https://ami.animecharactersdatabase.com/./images/yosuganosora/Sora_Kasugano_thumb.jpg
Yasumi Aizawa,152,https://ami.animecharactersdatabase.com/./images/Aoishiro/Yasumi_Aizawa_thumb.jpg
Eri Mizutani,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/9180-2095954388.jpg
Hibiki Ganaha,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1677912965.jpg
Ranko Kominezaki,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1671354522.jpg
Anna Yashima,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-1939980794.jpg
Ririsu Toomine,152,https://ami.animecharactersdatabase.com/./images/memoriesoff6/Ririsu_Toumine_thumb.jpg
Nagisa Takawashi,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-370924207.jpg
Kanami Utashiro,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-593762771.jpg
Anzu Shiina,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-904901667.jpg
Touka Kawahara,152,https://ami.animecharactersdatabase.com/./images/konneko/touka_thumb.jpg
Sae Shirakawa,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-2104955592.jpg
Hatae Kokonoe,152,https://ami.animecharactersdatabase.com/./images/konatayori/Kokonoe_Hatae_thumb.jpg
Sakuya Amakawa,152,https://ami.animecharactersdatabase.com/./images/maihime/Sakuya_thumb.jpg
Nazuna Omigawa,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1823900172.jpg
Subaru Nonoichi,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-1402352435.jpg
Mayu Henri,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1593493539.jpg
Otona Maruishi,152,https://ami.animecharactersdatabase.com/./images/separeb/otona_thumb.jpg
Megumi Sudou,152,https://ami.animecharactersdatabase.com/./images/Tsukushite_Ageruno/Sudou_Megumi_thumb.jpg
Mei Yozakura,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1252021845.jpg
Viva Tsunzeru,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-138023192.jpg
Serika Kozuka,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-967565458.jpg
Sumire Higashihushimi,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1550575034.jpg
Ibuki Shirakusa,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-135469648.jpg
Mebae Shirakusa,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-447666738.jpg
Kanata Natsumori,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-770598893.jpg
Merriel,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-1821300954.jpg
Kotoya Konohanamiya,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-2089610001.jpg
Makie Sasaki,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-661718134.jpg
Konoka Konoe,152,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-1478219008.jpg
Mio Sawada,152.5,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-136045454.jpg
Meiling,152.5,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-510003201.jpg
Alisa Kirstein,152.3,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-972992333.jpg
Kanna Kizuchi,152.1,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/29946-815811080.jpg
Emi Ibarazaki,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-1238775363.jpg
Ekoro,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/11498-621669606.jpg
Tsukushi,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/42711-367836497.jpg
Iroha Natsume,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-165001489.jpg
Suzune Okano,151,https://ami.animecharactersdatabase.com/./images/mometsuchichishimaikateikyoushi/Suzune_Okano_thumb.jpg
Chouko Misato,151,https://ami.animecharactersdatabase.com/./images/mometsuchichishimaikateikyoushi/Chouko_Misato_thumb.jpg
Saki Kotaka,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/67712-737415929.jpg
Atsumi Munakata,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/36226-1511895472.jpg
Mamonir,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-1471959927.jpg
Koharu Kazamatsuri,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-1176926373.jpg
Naraku,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/42711-112700342.jpg
Harue Yamamoto,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-1928441762.jpg
Yae Ishikawa,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-224061772.jpg
Natsumi Murakami,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/4758-589669665.jpg
Bell Hoshinari,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-1379311540.jpg
Alale Shichimiya,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-308034420.jpg
Lilia Tsukikage,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-1557793631.jpg
Rio Isuzu,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/69407-894483991.jpg
Maina Mitsugi,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-170557451.jpg
Uta Sakuma,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-1479764295.jpg
Emi Alphorne,151,https://ami.animecharactersdatabase.com/./images/2197/Emi_Arufoonu_thumb.jpg
Shinobu Kochou,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/1-1273809642.jpg
Akari Taiyo,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-1014312475.jpg
Yoshino Yorita,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/68195-669983415.jpg
Otome Ichijou,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-1325404121.jpg
Migliarino Milt,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-2087635778.jpg
Alesha Hammond,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-1036261119.jpg
Madoka Shinjou,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-755576327.jpg
Tamami Konno,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5688-13912522.jpg
Shiori Asagiri,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/5524-1128160868.jpg
Mikan,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/38910-772328380.jpg
Kurumi Shiratori,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/68195-218995763.jpg
Muni Ohnaruto,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/68195-38567673.jpg
Hayate Hisakawa,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/68195-2064112855.jpg
Mito Tsukino,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/38910-230125649.jpg
Watame Tsunomaki,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/38910-1678021036.jpg
Mai Satozuka,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-772006533.jpg
Sayumi Konno,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-158681692.jpg
Ai Masumi,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-566670762.jpg
Amane Amakasu,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-543366652.jpg
Ayaka Hibino,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-2039857700.jpg
Ruri Kougousaki,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-589604273.jpg
Akari Umino,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-1005405342.jpg
Tsukushi Todoroki,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-517751153.jpg
Lunalight Baker,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-1267622837.jpg
Amane Mikawa,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-1649756236.jpg
Nemuru Mafuka,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/41903-1679083706.jpg
Riri Suma,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-666411007.jpg
Tanba Ponko,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-210109809.jpg
Minori Jinguu,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-1524708610.jpg
Ramii,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-1274347754.jpg
Claudia,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-1156029681.jpg
Barous,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-1494827746.jpg
Machina,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-880924088.jpg
Lien,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-1311005391.jpg
Haruka,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-1099491370.jpg
Tigre,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-475972317.jpg
Kagerou,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-1570366546.jpg
Fei,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-2002579359.jpg
Grim Yang Yang,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-1874269715.jpg
Yang Yang,151,https://ami.animecharactersdatabase.com/uploads/chars/thumbs/200/39134-1504764022.jpg
